CHR	GENE	LRT	UNIV	BP	add_LRT	add_UNI	fdr_LRT_pvalue	fdr_Uni_pvalue	cis_LRT	cis_UNI
4	YDR106W	0.3921	0.3411	667004	0.39211	0.34111	0.39271	0.34211	0	0
9	YIL071C	0.3927	0.4686	228660	0.39271	0.46861	0.39281	0.46911	0	0
16	YPR036W-A	0.3928	0.3801	645950	0.39281	0.38011	0.39311	0.38021	0	0
4	YDR116C	0.3931	0.5099	682724	0.39311	0.50991	0.39321	0.50991	0	0
15	YOR132W	0.3932	0.4348	573175	0.39321	0.43481	0.39351	0.43501	0	0
16	YPR176C	0.3935	0.4511	891101	0.39351	0.45111	0.39361	0.45231	0	0
15	YOR371C	0.3936	0.3904	1031489	0.39361	0.39041	0.39371	0.39051	0	0
11	YKL142W	0.3937	0.4315	178515	0.39371	0.43151	0.39471	0.43211	0	0
4	YDL078C	0.3947	0.3421	315357	0.39471	0.34211	0.39481	0.34221	0	0
15	YOL145C	0.3948	0.3673	49555	0.39481	0.36731	0.39481	0.36771	0	0
15	YOR054C	0.3948	0.4122	427833	0.39481	0.41221	0.39521	0.41231	0	0
15	YOR162C	0.3952	0.3633	639560	0.39521	0.36331	0.39551	0.36491	0	0
10	YJL126W	0.3955	0.4749	184501	0.39551	0.47491	0.39581	0.47501	0	0
8	YHR118C	0.3958	0.2267	344321	0.39581	0.22671	0.39611	0.22701	0	0
9	YIL007C	0.3961	0.2264	342994	0.39611	0.22641	0.39691	0.22671	0	0
2	YBR005W	0.3969	0.4458	245906	0.39691	0.44581	0.39701	0.44621	0	0
11	YKR024C	0.397	0.4154	485144	0.39701	0.41541	0.39731	0.41581	0	0
11	YKL149C	0.3973	0.5127	167612	0.39731	0.51271	0.39761	0.51311	0	0
2	YBR108W	0.3976	0.2794	454822	0.39761	0.27941	0.39771	0.27951	0	0
7	YGR152C	0.3977	0.4126	794674	0.39771	0.41261	0.39781	0.41281	0	0
2	YBL068W	0.3978	0.5063	92414	0.39781	0.50631	0.39811	0.50631	0	0
7	YGR137W	0.3981	0.4576	762888	0.39811	0.45761	0.39891	0.45831	0	0
12	YLL044W	0.3989	0.4123	48216	0.39891	0.41231	0.39991	0.41231	0	0
12	YLR062C	0.3999	0.3435	263577	0.39991	0.34351	0.40031	0.34391	0	0
2	YBR111C	0.4003	0.3804	461178	0.40031	0.38041	0.40031	0.38051	0	0
16	YPR075C	0.4003	0.2388	695737	0.40031	0.23881	0.40061	0.23901	0	0
7	YGR231C	0.4006	0.3493	952548	0.40061	0.34931	0.40071	0.34961	0	0
13	YMR278W	0.4007	0.4296	822763	0.40071	0.42961	0.40071	0.42971	0	0
14	YNR038W	0.4007	0.3072	695595	0.40071	0.30721	0.40111	0.30781	0	0
12	YLR436C	0.4011	0.4927	1007421	0.40111	0.49271	0.40151	0.49271	0	0
4	YDL233W	0.4015	0.2688	36797	0.40151	0.26881	0.40171	0.26891	0	0
7	YGR034W	0.4017	0.4279	555812	0.40171	0.42791	0.40181	0.42801	0	0
3	YCR069W	0.4018	0.4504	239055	0.40181	0.45041	0.40221	0.45081	0	0
5	YER060W	0.4022	0.4975	274567	0.40221	0.49751	0.40451	0.49791	0	0
3	YCL063W	0.4045	0.4595	17290	0.40451	0.45951	0.40481	0.45961	0	0
9	YIL053W	0.4048	0.3778	255115	0.40481	0.37781	0.40521	0.37791	0	0
4	YDR388W	0.4052	0.3651	1250186	0.40521	0.36511	0.40661	0.36531	0	0
5	YER148W	0.4066	0.5563	465303	0.40661	0.55631	0.40731	0.55681	0	0
14	YNL224C	0.4073	0.3683	224796	0.40731	0.36831	0.40771	0.36921	0	0
13	YMR128W	0.4077	0.3321	523696	0.40771	0.33211	0.40791	0.33241	0	0
2	YBR258C	0.4079	0.3461	729734	0.40791	0.34611	0.40811	0.34621	0	0
6	YFL028C	0.4081	0.414	79344	0.40811	0.41401	0.40811	0.41441	0	0
15	YOR018W	0.4081	0.4596	364369	0.40811	0.45961	0.40851	0.45961	0	0
12	YLL036C	0.4085	0.4238	66745	0.40851	0.42381	0.40941	0.42411	0	0
10	YJL077W-B	0.4094	0.4674	294047	0.40941	0.46741	0.40951	0.46861	0	0
14	YNL256W	0.4095	0.4526	164623	0.40951	0.45261	0.41001	0.45301	0	0
5	YER043C	0.41	0.4638	235770	0.41001	0.46381	0.41011	0.46401	0	0
5	YEL023C	0.4101	0.4309	108504	0.41011	0.43091	0.41031	0.43091	0	0
4	YDL145C	0.4103	0.4917	194571	0.41031	0.49171	0.41031	0.49261	0	0
4	YDR266C	0.4103	0.3772	1000104	0.41031	0.37721	0.41081	0.37781	0	0
2	YBR221C	0.4108	0.4152	665153	0.41081	0.41521	0.41281	0.41521	0	0
10	YJR043C	0.4128	0.429	516461	0.41281	0.42901	0.41301	0.42901	0	0
14	YNR040W	0.413	0.441	699690	0.41301	0.44101	0.41301	0.44111	0	0
15	YOR227W	0.413	0.3391	762825	0.41301	0.33911	0.41331	0.33941	0	0
12	YLR199C	0.4133	0.323	547853	0.41331	0.32301	0.41381	0.32361	0	0
14	YNL076W	0.4138	0.2771	483556	0.41381	0.27711	0.41441	0.27801	0	0
4	YDR213W	0.4148	0.3954	889751	0.41481	0.39541	0.41481	0.39561	0	0
7	YGL161C	0.4144	0.4873	199210	0.41441	0.48731	0.41481	0.48771	0	0
16	YPL006W	0.4148	0.3828	544631	0.41481	0.38281	0.41511	0.38341	0	0
7	YGR004W	0.4151	0.4178	502938	0.41511	0.41781	0.41541	0.41811	0	0
2	YBR216C	0.4154	0.3899	655576	0.41541	0.38991	0.41551	0.39041	0	0
12	YLR197W	0.4155	0.4776	546097	0.41551	0.47761	0.41551	0.47821	0	0
13	YMR179W	0.4155	0.4509	619858	0.41551	0.45091	0.41621	0.45111	0	0
8	YHR160C	0.4162	0.5021	419221	0.41621	0.50211	0.41641	0.50211	0	0
4	YDR189W	0.4164	0.4502	838392	0.41641	0.45021	0.41691	0.45041	0	0
7	YGR249W	0.4169	0.4654	988049	0.41691	0.46541	0.41711	0.46581	0	0
11	YKL073W	0.4171	0.5243	296430	0.41711	0.52431	0.41731	0.52471	0	0
7	YGL142C	0.4173	0.4711	236269	0.41731	0.47111	0.41741	0.47121	0	0
2	YBR172C	0.4174	0.4128	579150	0.41741	0.41281	0.41971	0.41301	0	0
13	YMR309C	0.4197	0.4634	892988	0.41971	0.46341	0.42001	0.46381	0	0
3	YCR005C	0.42	0.437	120946	0.42001	0.43701	0.42041	0.43821	0	0
16	YPL093W	0.4204	0.415	370978	0.42041	0.41501	0.42061	0.41521	0	0
4	YDL025C	0.4206	0.5095	405344	0.42061	0.50951	0.42061	0.50991	0	0
5	YER059W	0.4206	0.3714	272624	0.42061	0.37141	0.42081	0.37161	0	0
12	YLR387C	0.4208	0.3779	896374	0.42081	0.37791	0.42111	0.37841	0	0
15	YOR087W	0.4211	0.3728	487707	0.42111	0.37281	0.42141	0.37571	0	0
10	YJL049W	0.4214	0.4744	345973	0.42141	0.47441	0.42191	0.47491	0	0
7	YGR162W	0.4219	0.4211	824059	0.42191	0.42111	0.42251	0.42381	0	0
3	YCR047C	0.4225	0.4793	210718	0.42251	0.47931	0.42331	0.48011	0	0
5	YER039C-A	0.4233	0.4284	229263	0.42331	0.42841	0.42371	0.42901	0	0
3	YCL025C	0.4237	0.5719	76018	0.42371	0.57191	0.42431	0.57351	0	0
11	YKL182W	0.4243	0.4837	100671	0.42431	0.48371	0.42441	0.48381	0	0
2	YBR115C	0.4249	0.4148	469748	0.42491	0.41481	0.42491	0.41501	0	0
4	YDR495C	0.4244	0.4913	1438115	0.42441	0.49131	0.42491	0.49171	0	0
4	YDR517W	0.4249	0.347	1477239	0.42491	0.34701	0.42631	0.34731	0	0
8	YHR074W	0.4263	0.4817	246193	0.42631	0.48171	0.42661	0.48271	0	0
15	YOR052C	0.4266	0.4454	426772	0.42661	0.44541	0.42681	0.44571	0	0
7	YGR074W	0.4268	0.2066	635712	0.42681	0.20661	0.42731	0.20671	0	0
10	YJR063W	0.4273	0.3023	555195	0.42731	0.30231	0.42881	0.30261	0	0
12	YLR386W	0.4288	0.4309	893628	0.42881	0.43091	0.42901	0.43131	0	0
14	YNL148C	0.429	0.4079	349907	0.42901	0.40791	0.42941	0.40941	0	0
13	YMR256C	0.4294	0.2912	778945	0.42941	0.29121	0.42951	0.29131	0	0
14	YNL223W	0.4295	0.3529	227370	0.42951	0.35291	0.42961	0.35341	0	0
4	YDR172W	0.4296	0.3843	808324	0.42961	0.38431	0.42991	0.38481	0	0
8	YHL011C	0.4299	0.5672	80654	0.42991	0.56721	0.43161	0.56751	0	0
14	YNL201C	0.4316	0.4294	260627	0.43161	0.42941	0.43171	0.42961	0	0
5	YER161C	0.4317	0.5006	499347	0.43171	0.50061	0.43241	0.50081	0	0
8	YHR187W	0.4324	0.5627	480990	0.43241	0.56271	0.43291	0.56301	0	0
9	YIL147C	0.4329	0.4544	69791	0.43291	0.45441	0.43381	0.45441	0	0
14	YNL330C	0.4338	0.413	18001	0.43381	0.41301	0.43401	0.41361	0	0
7	YGR067C	0.434	0.2605	622372	0.43401	0.26051	0.43421	0.26101	0	0
3	YCL029C	0.4342	0.4181	68599	0.43421	0.41811	0.43511	0.41911	0	0
13	YML081W	0.4351	0.4197	104777	0.43511	0.41971	0.43571	0.42061	0	0
15	YOR287C	0.4357	0.4417	850937	0.43571	0.44171	0.43591	0.44291	0	0
4	YDL054C	0.4359	0.4964	359825	0.43591	0.49641	0.43731	0.49641	0	0
14	YNL251C	0.4373	0.5175	172588	0.43731	0.51751	0.43761	0.51831	0	0
4	YDR462W	0.4376	0.4851	1386073	0.43761	0.48511	0.43811	0.48531	0	0
14	YNL091W	0.4381	0.4264	452408	0.43811	0.42641	0.43821	0.42721	0	0
8	YHR075C	0.4382	0.465	248439	0.43821	0.46501	0.43831	0.46521	0	0
10	YJR019C	0.4383	0.4321	467232	0.43831	0.43211	0.43871	0.43331	0	0
7	YGR284C	0.4387	0.6264	1060658	0.43871	0.62641	0.43871	0.62681	0	0
11	YKL145W	0.4387	0.5371	174213	0.43871	0.53711	0.43881	0.53711	0	0
2	YBR047W	0.4388	0.5088	331833	0.43881	0.50881	0.43921	0.50951	0	0
16	YPL004C	0.4392	0.4714	550632	0.43921	0.47141	0.44041	0.47161	0	0
14	YNL026W	0.4404	0.4272	581920	0.44041	0.42721	0.44051	0.42721	0	0
3	YCR072C	0.4405	0.4272	240805	0.44051	0.42721	0.44091	0.42791	0	0
4	YDL108W	0.4409	0.4704	267698	0.44091	0.47041	0.44171	0.47051	0	0
8	YHL002W	0.4417	0.4827	102612	0.44171	0.48271	0.44191	0.48311	0	0
12	YLR170C	0.4419	0.4123	500579	0.44191	0.41231	0.44231	0.41261	0	0
5	YER097W	0.4423	0.321	355140	0.44231	0.32101	0.44361	0.32111	0	0
2	YBR225W	0.4436	0.3384	670627	0.44361	0.33841	0.44391	0.33881	0	0
13	YMR235C	0.4439	0.4596	741512	0.44391	0.45961	0.44421	0.45991	0	0
16	YPL219W	0.4442	0.4346	136750	0.44421	0.43461	0.44541	0.43481	0	0
10	YJL131C	0.4454	0.4979	164278	0.44541	0.49791	0.44591	0.49841	0	0
16	YPL009C	0.4459	0.3653	535820	0.44591	0.36531	0.44681	0.36561	0	0
15	YOR244W	0.4468	0.2935	792531	0.44681	0.29351	0.44751	0.29431	0	0
4	YDR130C	0.4475	0.3439	715747	0.44751	0.34391	0.44821	0.34561	0	0
5	YEL019C	0.4482	0.4966	120498	0.44821	0.49661	0.44821	0.49701	0	0
15	YOL003C	0.4482	0.3849	321858	0.44821	0.38491	0.44881	0.38531	0	0
7	YGR216C	0.4488	0.3602	922633	0.44881	0.36021	0.44951	0.36021	0	0
4	YDR115W	0.4495	0.4705	682175	0.44951	0.47051	0.44951	0.47081	0	0
4	YDR300C	0.4495	0.5197	1061505	0.44951	0.51971	0.45031	0.52011	0	0
7	YGR096W	0.4503	0.4773	676621	0.45031	0.47731	0.45051	0.47761	0	0
5	YER158W-A	0.4515	0.4652	491487	0.45151	0.46521	0.45151	0.46541	0	0
12	YLR218C	0.4505	0.4783	573466	0.45051	0.47831	0.45151	0.47931	0	0
13	YMR131C	0.4515	0.4782	533163	0.45151	0.47821	0.45251	0.47831	0	0
14	YNL248C	0.4525	0.4841	181361	0.45251	0.48411	0.45271	0.48511	0	0
15	YOR008C	0.4527	0.4879	341278	0.45271	0.48791	0.45301	0.48861	0	0
9	YIL063C	0.453	0.3145	242761	0.45301	0.31451	0.45321	0.31611	0	0
2	YBR265W	0.4532	0.3512	738582	0.45321	0.35121	0.45411	0.35171	0	0
13	YMR154C	0.4541	0.4908	565999	0.45411	0.49081	0.45461	0.49131	0	0
9	YIL141W	0.4546	0.5248	85053	0.45461	0.52481	0.45471	0.52511	0	0
2	YBL034C	0.4547	0.429	153848	0.45471	0.42901	0.45491	0.42911	0	0
10	YJL069C	0.4549	0.4716	310922	0.45491	0.47161	0.45511	0.47161	0	0
14	YNR049C	0.4551	0.4905	713023	0.45511	0.49051	0.45601	0.49081	0	0
5	YEL070W	0.456	0.4369	19589	0.45601	0.43691	0.45631	0.43701	0	0
12	YLR123C	0.4563	0.4412	391078	0.45631	0.44121	0.45661	0.44171	0	0
15	YOR158W	0.4566	0.5021	632164	0.45661	0.50211	0.45731	0.50261	0	0
9	YIL001W	0.4573	0.5407	353940	0.45731	0.54071	0.45811	0.54141	0	0
16	YPL104W	0.4581	0.5123	355700	0.45811	0.51231	0.45841	0.51271	0	0
7	YGR113W	0.4584	0.5256	718893	0.45841	0.52561	0.45861	0.52561	0	0
15	YOL022C	0.4586	0.4365	280272	0.45861	0.43651	0.45911	0.43691	0	0
4	YDR434W	0.4591	0.4525	1331237	0.45911	0.45251	0.45941	0.45261	0	0
7	YGR269W	0.4594	0.4886	1026636	0.45941	0.48861	0.45961	0.48871	0	0
16	YPR037C	0.4596	0.4471	646448	0.45961	0.44711	0.46001	0.44721	0	0
13	YMR303C	0.46	0.474	873291	0.46001	0.47401	0.46041	0.47441	0	0
14	YNL189W	0.4604	0.4712	284260	0.46041	0.47121	0.46241	0.47131	0	0
13	YMR239C	0.4624	0.4671	748262	0.46241	0.46711	0.46281	0.46741	0	0
13	YML102W	0.4628	0.4887	68294	0.46281	0.48871	0.46391	0.48881	0	0
11	YKL153W	0.4639	0.4691	163600	0.46391	0.46911	0.46511	0.46981	0	0
13	YML029W	0.4651	0.5251	217362	0.46511	0.52511	0.46521	0.52521	0	0
7	YGL068W	0.4652	0.6144	375087	0.46521	0.61441	0.46591	0.61451	0	0
15	YOR312C	0.4659	0.4532	900250	0.46591	0.45321	0.46651	0.45381	0	0
2	YBR218C	0.4665	0.3562	658707	0.46651	0.35621	0.46731	0.35671	0	0
2	YBL066C	0.4673	0.561	96669	0.46731	0.56101	0.46841	0.56141	0	0
15	YOR384W	0.4684	0.3433	1061564	0.46841	0.34331	0.46881	0.34351	0	0
13	YMR232W	0.4688	0.4985	736926	0.46881	0.49851	0.46901	0.50061	0	0
7	YGR075C	0.469	0.5557	636147	0.46901	0.55571	0.46911	0.55601	0	0
15	YOR243C	0.4691	0.3699	790211	0.46911	0.36991	0.46981	0.37021	0	0
13	YMR037C	0.4698	0.5267	344403	0.46981	0.52671	0.46991	0.52751	0	0
14	YNL045W	0.4699	0.5347	542963	0.46991	0.53471	0.47011	0.53481	0	0
14	YNL285W	0.4701	0.3872	96173	0.47011	0.38721	0.47041	0.38741	0	0
12	YLR103C	0.4704	0.4854	343989	0.47041	0.48541	0.47111	0.48571	0	0
10	YJL138C	0.4711	0.3758	153504	0.47111	0.37581	0.47131	0.37581	0	0
15	YOL081W	0.4713	0.4072	171070	0.47131	0.40721	0.47161	0.40791	0	0
10	YJL076W	0.4716	0.5438	295245	0.47161	0.54381	0.47241	0.54451	0	0
16	YPL157W	0.4724	0.4713	254814	0.47241	0.47131	0.47321	0.47141	0	0
13	YMR218C	0.4732	0.4964	703579	0.47321	0.49641	0.47391	0.49661	0	0
14	YNL233W	0.4739	0.2995	211922	0.47391	0.29951	0.47411	0.30031	0	0
2	YBL092W	0.4741	0.2715	45978	0.47411	0.27151	0.47581	0.27171	0	0
7	YGL095C	0.4758	0.574	328874	0.47581	0.57401	0.47811	0.57521	0	0
13	YML100W	0.4781	0.5072	70624	0.47811	0.50721	0.47871	0.50831	0	0
5	YER143W	0.479	0.4555	456319	0.47901	0.45551	0.47901	0.45651	0	0
9	YIL026C	0.4787	0.5455	304477	0.47871	0.54551	0.47901	0.54561	0	0
13	YML038C	0.479	0.6084	202775	0.47901	0.60841	0.47921	0.60861	0	0
10	YJL194W	0.4792	0.5504	69338	0.47921	0.55041	0.47961	0.55091	0	0
14	YNL039W	0.4796	0.5581	555048	0.47961	0.55811	0.47981	0.55831	0	0
7	YGL133W	0.4798	0.1342	257707	0.47981	0.13421	0.48011	0.13441	0	0
13	YMR214W	0.4801	0.4547	695350	0.48011	0.45471	0.48071	0.45481	0	0
7	YGL108C	0.4813	0.4816	303649	0.48131	0.48161	0.48131	0.48171	0	0
14	YNL150W	0.4807	0.6572	349251	0.48071	0.65721	0.48131	0.65801	0	0
15	YOR074C	0.4813	0.4831	466675	0.48131	0.48311	0.48141	0.48371	0	0
7	YGR169C-A	0.4814	0.3602	836387	0.48141	0.36021	0.48201	0.36041	0	0
2	YBR276C	0.482	0.3244	757620	0.48201	0.32441	0.48211	0.32491	0	0
14	YNL030W	0.4821	0.5047	576727	0.48211	0.50471	0.48221	0.50631	0	0
9	YIL021W	0.4822	0.4633	312905	0.48221	0.46331	0.48311	0.46341	0	0
15	YOR056C	0.4831	0.5252	430247	0.48311	0.52521	0.48351	0.52541	0	0
4	YDR311W	0.4835	0.5163	1085065	0.48351	0.51631	0.48361	0.51751	0	0
7	YGR073C	0.4836	0.5881	635615	0.48361	0.58811	0.48481	0.58841	0	0
4	YDL109C	0.4848	0.4434	265258	0.48481	0.44341	0.48511	0.44361	0	0
13	YMR096W	0.4851	0.5614	458408	0.48511	0.56141	0.48561	0.56241	0	0
10	YJL146W	0.4856	0.571	143292	0.48561	0.57101	0.48661	0.57191	0	0
13	YMR192W	0.4866	0.5066	647118	0.48661	0.50661	0.48721	0.50721	0	0
5	YER165W	0.4872	0.4398	510373	0.48721	0.43981	0.48751	0.44051	0	0
8	YHR186C	0.4875	0.4926	475999	0.48751	0.49261	0.48751	0.49271	0	0
9	YIL105C	0.4875	0.5645	167581	0.48751	0.56451	0.48771	0.56561	0	0
14	YNR074C	0.4877	0.4877	777602	0.48771	0.48771	0.48811	0.48791	0	0
15	YOR175C	0.4881	0.5083	659815	0.48811	0.50831	0.48821	0.50881	0	0
10	YJL144W	0.4882	0.475	146359	0.48821	0.47501	0.48861	0.47521	0	0
8	YHR148W	0.4886	0.5063	393534	0.48861	0.50631	0.48931	0.50651	0	0
15	YOR304W	0.4893	0.5099	884514	0.48931	0.50991	0.49001	0.51011	0	0
11	YKR100C	0.49	0.5259	638901	0.49001	0.52591	0.49171	0.52671	0	0
4	YDR418W	0.4917	0.5299	1301616	0.49171	0.52991	0.49231	0.53471	0	0
9	YIL120W	0.4923	0.5233	134417	0.49231	0.52331	0.49261	0.52431	0	0
5	YER078C	0.4926	0.4432	316807	0.49261	0.44321	0.49291	0.44331	0	0
3	YCR028C-A	0.4929	0.4716	172950	0.49291	0.47161	0.49311	0.47231	0	0
6	YFR009W-A	0.4931	0.3758	163875	0.49311	0.37581	0.49371	0.37671	0	0
2	YBL022C	0.4942	0.4565	177874	0.49421	0.45651	0.49421	0.45691	0	0
12	YLR034C	0.4937	0.4624	210512	0.49371	0.46241	0.49421	0.46331	0	0
7	YGL111W	0.4942	0.564	299978	0.49421	0.56401	0.49491	0.56451	0	0
5	YEL003W	0.4949	0.5158	148176	0.49491	0.51581	0.49541	0.51631	0	0
14	YNL011C	0.4954	0.5482	611836	0.49541	0.54821	0.49561	0.54871	0	0
14	YNL274C	0.4956	0.3552	121118	0.49561	0.35521	0.49581	0.35541	0	0
16	YPR098C	0.4958	0.4457	728947	0.49581	0.44571	0.49591	0.44581	0	0
5	YER134C	0.4959	0.4405	437267	0.49591	0.44051	0.49601	0.44091	0	0
7	YGL013C	0.496	0.5813	469092	0.49601	0.58131	0.49651	0.58181	0	0
4	YDR109C	0.4965	0.4451	673520	0.49651	0.44511	0.49661	0.44541	0	0
10	YJR126C	0.4966	0.4927	656254	0.49661	0.49271	0.49711	0.49301	0	0
8	YHR024C	0.4971	0.453	157744	0.49711	0.45301	0.49751	0.45321	0	0
12	YLR314C	0.4975	0.5065	762575	0.49751	0.50651	0.49871	0.50651	0	0
5	YEL045C	0.4987	0.6156	68840	0.49871	0.61561	0.49921	0.61671	0	0
16	YPL260W	0.4992	0.3567	49303	0.49921	0.35671	0.49931	0.35711	0	0
15	YOL039W	0.4993	0.6219	254297	0.49931	0.62191	0.49941	0.62191	0	0
7	YGR153W	0.4994	0.539	796092	0.49941	0.53901	0.50011	0.53931	0	0
15	YOR004W	0.5001	0.4575	333592	0.50011	0.45751	0.50041	0.45761	0	0
5	YER068W	0.5004	0.5247	293050	0.50041	0.52471	0.50051	0.52481	0	0
16	YPR135W	0.5005	0.5886	799234	0.50051	0.58861	0.50121	0.58901	0	0
14	YNL035C	0.5012	0.5256	568522	0.50121	0.52561	0.50131	0.52581	0	0
15	YOR217W	0.5013	0.5034	749301	0.50131	0.50341	0.50201	0.50451	0	0
7	YGL135W	0.502	0.3005	254641	0.50201	0.30051	0.50231	0.30061	0	0
13	YML128C	0.5023	0.4954	15135	0.50231	0.49541	0.50271	0.49641	0	0
4	YDR052C	0.5027	0.4723	558511	0.50271	0.47231	0.50291	0.47401	0	0
4	YDR449C	0.5029	0.5906	1357580	0.50291	0.59061	0.50441	0.59091	0	0
2	YBR142W	0.5044	0.4984	528317	0.50441	0.49841	0.50531	0.49851	0	0
13	YMR072W	0.5053	0.5206	411569	0.50531	0.52061	0.50611	0.52081	0	0
4	YDR499W	0.5061	0.5541	1447830	0.50611	0.55411	0.50621	0.55461	0	0
16	YPR133C	0.5062	0.5101	795978	0.50621	0.51011	0.50681	0.51151	0	0
9	YIL006W	0.5068	0.5531	344062	0.50681	0.55311	0.50711	0.55381	0	0
4	YDR379C-A	0.5071	0.4569	1233278	0.50711	0.45691	0.50801	0.45691	0	0
14	YNL036W	0.508	0.5487	559814	0.50801	0.54871	0.50811	0.54871	0	0
4	YDR413C	0.5081	0.6271	1294836	0.50811	0.62711	0.50811	0.62751	0	0
5	YER093C-A	0.5081	0.6029	347912	0.50811	0.60291	0.50841	0.60291	0	0
5	YER012W	0.5084	0.493	177835	0.50841	0.49301	0.50851	0.49481	0	0
11	YKL176C	0.5085	0.5414	115500	0.50851	0.54141	0.50851	0.54331	0	0
14	YNL267W	0.5085	0.4838	140878	0.50851	0.48381	0.51001	0.48411	0	0
4	YDR153C	0.5111	0.3961	766736	0.51111	0.39611	0.51111	0.39691	0	0
2	YBL068W-A	0.51	0.5517	91794	0.51001	0.55171	0.51111	0.55241	0	0
13	YMR040W	0.5111	0.5829	350381	0.51111	0.58291	0.51201	0.58311	0	0
13	YMR097C	0.512	0.5924	459424	0.51201	0.59241	0.51271	0.59361	0	0
12	YLR102C	0.5127	0.5193	342970	0.51271	0.51931	0.51281	0.51971	0	0
4	YDR538W	0.5128	0.5572	1510902	0.51281	0.55721	0.51431	0.55751	0	0
10	YJL207C	0.5143	0.4015	41389	0.51431	0.40151	0.51621	0.40161	0	0
16	YPR168W	0.5162	0.5445	878076	0.51621	0.54451	0.51641	0.54531	0	0
7	YGL129C	0.5164	0.4548	267723	0.51641	0.45481	0.51781	0.45551	0	0
13	YML130C	0.5178	0.3871	11483	0.51781	0.38711	0.51861	0.38721	0	0
16	YPL160W	0.5186	0.6015	246990	0.51861	0.60151	0.52051	0.60181	0	0
15	YOR035C	0.5205	0.4801	397735	0.52051	0.48011	0.52091	0.48031	0	0
16	YPL229W	0.5209	0.5208	117067	0.52091	0.52081	0.52121	0.52191	0	0
7	YGR095C	0.5212	0.4136	675671	0.52121	0.41361	0.52131	0.41401	0	0
16	YPL222W	0.5213	0.4889	130162	0.52131	0.48891	0.52171	0.48921	0	0
6	YFR031C	0.5217	0.3692	216594	0.52171	0.36921	0.52191	0.36921	0	0
2	YBR227C	0.5219	0.5943	673572	0.52191	0.59431	0.52241	0.59461	0	0
11	YKR095W	0.5224	0.2464	619805	0.52241	0.24641	0.52301	0.24751	0	0
14	YNL038W	0.523	0.6044	557020	0.52301	0.60441	0.52341	0.60621	0	0
16	YPL049C	0.5234	0.4752	462481	0.52341	0.47521	0.52471	0.47581	0	0
7	YGR122C-A	0.5247	0.7202	735630	0.52471	0.72021	0.52501	0.72051	0	0
14	YNR003C	0.525	0.5624	634344	0.52501	0.56241	0.52591	0.56271	0	0
5	YER061C	0.5259	0.5916	278298	0.52591	0.59161	0.52671	0.59171	0	0
5	YER133W	0.5267	0.5946	432495	0.52671	0.59461	0.52761	0.59721	0	0
15	YOL117W	0.5276	0.5885	97551	0.52761	0.58851	0.52841	0.58861	0	0
4	YDR473C	0.5284	0.6099	1404445	0.52841	0.60991	0.52851	0.61041	0	0
16	YPR080W	0.5285	0.3489	700594	0.52851	0.34891	0.52891	0.34931	0	0
7	YGL123C-A	0.5289	0.6601	277634	0.52891	0.66011	0.52891	0.66031	0	0
7	YGR124W	0.5289	0.6254	739944	0.52891	0.62541	0.53081	0.62551	0	0
5	YER082C	0.5308	0.6402	324272	0.53081	0.64021	0.53111	0.64051	0	0
2	YBR247C	0.5311	0.5606	713004	0.53111	0.56061	0.53141	0.56101	0	0
16	YPR087W	0.5314	0.2894	711354	0.53141	0.28941	0.53221	0.28961	0	0
4	YDR394W	0.5322	0.5524	1261681	0.53221	0.55241	0.53371	0.55271	0	0
15	YOR360C	0.5337	0.598	1013241	0.53371	0.59801	0.53391	0.59861	0	0
8	YHR159W	0.5339	0.4892	417549	0.53391	0.48921	0.53411	0.49031	0	0
7	YGL084C	0.5341	0.4541	350616	0.53411	0.45411	0.53491	0.45441	0	0
5	YER003C	0.5349	0.5499	157736	0.53491	0.54991	0.53491	0.55011	0	0
10	YJL030W	0.5349	0.5585	387657	0.53491	0.55851	0.53511	0.56031	0	0
11	YKR073C	0.5351	0.6472	578187	0.53511	0.64721	0.53521	0.64831	0	0
13	YMR190C	0.5352	0.5511	640915	0.53521	0.55111	0.53581	0.55131	0	0
7	YGR221C	0.5358	0.5546	937124	0.53581	0.55461	0.53681	0.55571	0	0
7	YGL150C	0.5368	0.6226	221104	0.53681	0.62261	0.53681	0.62301	0	0
11	YKR001C	0.5368	0.6009	440608	0.53681	0.60091	0.53751	0.60151	0	0
2	YBL093C	0.5375	0.5389	44256	0.53751	0.53891	0.53771	0.53901	0	0
2	YBR099C	0.5377	0.5858	442924	0.53771	0.58581	0.53801	0.58581	0	0
4	YDR184C	0.538	0.5972	830629	0.53801	0.59721	0.53931	0.59801	0	0
11	YKL056C	0.5393	0.6258	334412	0.53931	0.62581	0.53971	0.62611	0	0
7	YGL131C	0.5397	0.3692	261648	0.53971	0.36921	0.54011	0.36971	0	0
2	YBR034C	0.5403	0.3429	304930	0.54031	0.34291	0.54031	0.34331	0	0
16	YPL173W	0.5401	0.5824	223143	0.54011	0.58241	0.54031	0.58291	0	0
14	YNL270C	0.5403	0.5453	135940	0.54031	0.54531	0.54071	0.54551	0	0
12	YLR074C	0.5407	0.5568	281956	0.54071	0.55681	0.54141	0.55721	0	0
13	YMR240C	0.5414	0.6072	749930	0.54141	0.60721	0.54181	0.60791	0	0
2	YBR138C	0.5418	0.4853	513762	0.54181	0.48531	0.54191	0.48541	0	0
3	YCR068W	0.5419	0.464	237214	0.54191	0.46401	0.54221	0.46451	0	0
